# Metadata: depth=2750, lmax=18
# -------------------------------------------------
,lon1,lat1,GLAD-M35,SEMUCB-WM1,SPiRaL-1.4,TX2019slab,Cluster,resp_C0,resp_C1,resp_C2
137,-73.06756208487417,38.14623523799724,0.6209529726837396,0.4799632311189103,0.7517264588935777,0.2581574164119875,2,1.487123132378856e-06,0.018100477083046063,0.9818980357938216
138,-70.9971901899575,34.11314212374711,0.7922422006865273,0.5700444024939539,0.738578686978527,0.4350168665225327,2,5.537522419263421e-07,0.007921220868180576,0.9920782253795776
139,-69.0948425521107,30.000000000000007,1.0453629239892095,0.9138625322938008,0.5981437846038998,0.7943681556655211,2,4.4896752232532264e-08,0.0020231574006117858,0.9979767977026361
140,-67.34458395404542,25.86169335300052,1.0506189527867111,1.1182164937926722,0.4818724943073103,1.0141040521634848,2,1.7273229507103484e-08,0.0013765351288619445,0.9986234475979084
141,-65.73178082443964,21.752774765421478,0.8925424299333314,1.0519448334621035,0.489692857649373,1.006948375282739,2,4.119120085382501e-08,0.0021360276881516585,0.9978639311206478
142,-64.24312988647836,17.723925443742672,0.7157993557042535,0.6951945578046427,0.5224924814766023,0.7969321852940114,2,6.547697669964833e-07,0.005977929762253307,0.9940214154679796
143,-62.86662195914693,13.81900920605176,0.8756998600623662,0.5323662813144645,0.4895238876263139,0.7005549198913791,2,1.2749262583615387e-06,0.004940355330270428,0.9950583697434713
144,-61.59146790148185,10.073134534867378,1.0774919716668765,0.4892795529761623,0.2622810574206445,0.7268215642643157,2,1.8294691695277569e-06,0.003684748563005369,0.996313421967825
145,-60.408004970470145,6.5118687879775905,1.0618967884330166,0.4497896973406814,-0.1537069651325237,0.7917979327138966,2,7.45696120226989e-06,0.007255257597037836,0.9927372854417598
146,-59.3075955285342,3.1514905270898623,0.7064529264729215,0.2611359589719585,-0.506498149275827,0.7818477170430558,2,0.00011177042538096373,0.03611502887654707,0.9637732006980719
147,61.59637546644743,0.0,0.3030006658872258,0.5836912972629071,0.719951292550038,0.1254986657532542,2,2.065795041630961e-06,0.05626901255962556,0.9437289216453327
148,65.13107488153803,0.0,0.2121535016181192,0.4171883440638465,0.7006083182119258,0.186927941254437,2,1.1632369823306549e-05,0.08082649593005148,0.9191618717001253
149,68.87988715567603,0.0,0.23915847740559,0.3885908487753449,0.6612774221864907,0.3107772877583818,2,1.5537822961362404e-05,0.06370887973395668,0.936275582443082
150,72.82796214948617,0.0,0.3626091031089601,0.4912589776284439,0.6396281139045605,0.3617544771644561,2,4.887718866267335e-06,0.034549660347069494,0.9654454519340643
151,76.95134895997649,0.0,0.4828619538638673,0.7650594377879079,0.6280931620086657,0.3601924421518612,2,4.063297581887994e-07,0.017633951034363927,0.9823656426358777
152,81.21676939904103,0.0,0.5573076633861184,0.9704365989387732,0.5707303369515938,0.4042672704813501,2,7.776284253018459e-08,0.010739616303993236,0.9892603059331644
153,85.58243200046918,0.0,0.6412278068513844,1.0643344167566593,0.4119387945919315,0.5360803404354635,2,5.1729223497266733e-08,0.006544236565195883,0.9934557117055806
154,90.0,0.0,0.7898771241327115,1.0334871762461786,0.3148157764232896,0.6069189205644036,2,5.913221657937322e-08,0.004569571606186099,0.9954303692615976
155,94.41756799953082,0.0,1.0438002771671164,0.9792407809657484,0.3410373751310056,0.6170811415246205,2,4.346424286484277e-08,0.0028335384723427,0.9971664180634144
156,98.78323060095899,0.0,1.365165638244263,0.919867081528264,0.469325233818834,0.6147986040475788,2,2.5613537713960774e-08,0.0015802815906107083,0.9984196927958515
157,103.04865104002353,0.0,1.4072368152016506,0.8237412661903913,0.4598778741895167,0.5779018291805326,2,5.0291496621050807e-08,0.0017058023401140315,0.9982941473683895
